file,type,severity,time_us,module,message,cluster
shut_off.log,UVM,UVM_INFO,49624.294258,sim:measure,'DSI_STAT' status = PASS,-1
shut_off.log,UVM,UVM_INFO,49628.134258,sim:measure,'DSI_IRQ_STAT' status = PASS,-1
shut_off.log,UVM,UVM_INFO,50128.134258,spec_CRM_command_seq,spec_CRM_command_seq sequence starting,-1
shut_off.log,UVM,UVM_INFO,50128.135258,sim:description:2,**CRM Command Sequence(Equal commands),-1
shut_off.log,UVM,UVM_INFO,51255.015258,sim:description:2,**abort Discovery Mode after slave number 12 using DSI_ENABLE register,-1
shut_off.log,UVM,UVM_INFO,51364.693158,sim:measure,"'t__Disc_dly_valid,8__' = '71.715000' condition = 'at channel 0'",-1
shut_off.log,UVM,UVM_INFO,51370.981174,sim:measure,"'t__Disc_dly_valid,8__' = '76.877000' condition = 'at channel 1'",-1
shut_off.log,UVM,UVM_INFO,51405.52537,sim:measure,"'t__Disc_per,8__' = '124.722000' condition = 'at channel 0'",-1
shut_off.log,UVM,UVM_INFO,51407.525386,sim:measure,"'t__Disc_per,8__' = '124.722000' condition = 'at channel 1'",-1
shut_off.log,UVM,UVM_INFO,51484.53737,sim:measure,"'t__Disc_dly_valid,8__' = '68.194000' condition = 'at channel 0'",-1
shut_off.log,UVM,UVM_INFO,51497.203386,sim:measure,"'t__Disc_dly_valid,8__' = '77.365000' condition = 'at channel 1'",-1
shut_off.log,UVM,UVM_INFO,51530.580918,sim:measure,"'t__Disc_per,8__' = '125.056000' condition = 'at channel 0'",-1
shut_off.log,UVM,UVM_INFO,51532.580934,sim:measure,"'t__Disc_per,8__' = '125.056000' condition = 'at channel 1'",-1
shut_off.log,UVM,UVM_INFO,51616.088918,sim:measure,"'t__Disc_dly_valid,8__' = '73.724000' condition = 'at channel 0'",-1
shut_off.log,UVM,UVM_INFO,51621.966934,sim:measure,"'t__Disc_dly_valid,8__' = '78.430000' condition = 'at channel 1'",-1
shut_off.log,UVM,UVM_INFO,51655.636483,sim:measure,"'t__Disc_per,8__' = '125.055000' condition = 'at channel 0'",-1
shut_off.log,UVM,UVM_INFO,51657.636482,sim:measure,"'t__Disc_per,8__' = '125.055000' condition = 'at channel 1'",-1
shut_off.log,UVM,UVM_INFO,51738.525483,sim:measure,"'t__Disc_dly_valid,8__' = '71.450000' condition = 'at channel 0'",-1
shut_off.log,UVM,UVM_INFO,51742.127482,sim:measure,"'t__Disc_dly_valid,8__' = '71.695000' condition = 'at channel 1'",-1
shut_off.log,UVM,UVM_INFO,51780.692065,sim:measure,"'t__Disc_per,8__' = '125.056000' condition = 'at channel 0'",-1
shut_off.log,UVM,UVM_INFO,51782.69203,sim:measure,"'t__Disc_per,8__' = '125.056000' condition = 'at channel 1'",-1
shut_off.log,UVM,UVM_INFO,51869.768065,sim:measure,"'t__Disc_dly_valid,8__' = '78.189000' condition = 'at channel 0'",-1
shut_off.log,UVM,UVM_INFO,51870.38103,sim:measure,"'t__Disc_dly_valid,8__' = '75.767000' condition = 'at channel 1'",-1
shut_off.log,UVM,UVM_INFO,51905.747634,sim:measure,"'t__Disc_per,8__' = '125.056000' condition = 'at channel 0'",-1
shut_off.log,UVM,UVM_INFO,51907.747591,sim:measure,"'t__Disc_per,8__' = '125.056000' condition = 'at channel 1'",-1
shut_off.log,UVM,UVM_INFO,51993.091591,sim:measure,"'t__Disc_dly_valid,8__' = '74.181000' condition = 'at channel 1'",-1
shut_off.log,UVM,UVM_INFO,51993.531634,sim:measure,"'t__Disc_dly_valid,8__' = '77.058000' condition = 'at channel 0'",-1
shut_off.log,UVM,UVM_INFO,52030.803182,sim:measure,"'t__Disc_per,8__' = '125.055000' condition = 'at channel 0'",-1
shut_off.log,UVM,UVM_INFO,52032.803173,sim:measure,"'t__Disc_per,8__' = '125.055000' condition = 'at channel 1'",-1
shut_off.log,UVM,UVM_INFO,52114.769173,sim:measure,"'t__Disc_dly_valid,8__' = '69.400000' condition = 'at channel 1'",-1
shut_off.log,UVM,UVM_INFO,52122.869182,sim:measure,"'t__Disc_dly_valid,8__' = '79.293000' condition = 'at channel 0'",-1
shut_off.log,UVM,UVM_INFO,52155.85873,sim:measure,"'t__Disc_per,8__' = '125.056000' condition = 'at channel 0'",-1
shut_off.log,UVM,UVM_INFO,52157.858746,sim:measure,"'t__Disc_per,8__' = '125.056000' condition = 'at channel 1'",-1
shut_off.log,UVM,UVM_INFO,52240.489746,sim:measure,"'t__Disc_dly_valid,8__' = '70.594000' condition = 'at channel 1'",-1
shut_off.log,UVM,UVM_INFO,52244.10873,sim:measure,"'t__Disc_dly_valid,8__' = '76.558000' condition = 'at channel 0'",-1
shut_off.log,UVM,UVM_INFO,52280.914278,sim:measure,"'t__Disc_per,8__' = '125.055000' condition = 'at channel 0'",-1
shut_off.log,UVM,UVM_INFO,52282.914294,sim:measure,"'t__Disc_per,8__' = '125.055000' condition = 'at channel 1'",-1
shut_off.log,UVM,UVM_INFO,52365.154294,sim:measure,"'t__Disc_dly_valid,8__' = '70.732000' condition = 'at channel 1'",-1
shut_off.log,UVM,UVM_INFO,52368.912278,sim:measure,"'t__Disc_dly_valid,8__' = '75.846000' condition = 'at channel 0'",-1
shut_off.log,UVM,UVM_INFO,52405.969826,sim:measure,"'t__Disc_per,8__' = '125.056000' condition = 'at channel 0'",-1
shut_off.log,UVM,UVM_INFO,52407.969842,sim:measure,"'t__Disc_per,8__' = '125.056000' condition = 'at channel 1'",-1
shut_off.log,UVM,UVM_INFO,52488.316826,sim:measure,"'t__Disc_dly_valid,8__' = '71.598000' condition = 'at channel 0'",-1
shut_off.log,UVM,UVM_INFO,52490.407842,sim:measure,"'t__Disc_dly_valid,8__' = '69.550000' condition = 'at channel 1'",-1
shut_off.log,UVM,UVM_INFO,52531.025374,sim:measure,"'t__Disc_per,8__' = '125.055000' condition = 'at channel 0'",-1
shut_off.log,UVM,UVM_INFO,52533.02539,sim:measure,"'t__Disc_per,8__' = '125.055000' condition = 'at channel 1'",-1
shut_off.log,UVM,UVM_INFO,52617.470374,sim:measure,"'t__Disc_dly_valid,8__' = '74.776000' condition = 'at channel 0'",-1
shut_off.log,UVM,UVM_INFO,52619.12739,sim:measure,"'t__Disc_dly_valid,8__' = '74.019000' condition = 'at channel 1'",-1
shut_off.log,UVM,UVM_INFO,52656.080923,sim:measure,"'t__Disc_per,8__' = '125.056000' condition = 'at channel 0'",-1
shut_off.log,UVM,UVM_INFO,52658.080938,sim:measure,"'t__Disc_per,8__' = '125.056000' condition = 'at channel 1'",-1
shut_off.log,UVM,UVM_INFO,52746.525923,sim:measure,"'t__Disc_dly_valid,8__' = '78.684000' condition = 'at channel 0'",-1
shut_off.log,UVM,UVM_INFO,52746.696938,sim:measure,"'t__Disc_dly_valid,8__' = '76.096000' condition = 'at channel 1'",-1
shut_off.log,UVM,UVM_INFO,52781.136505,sim:measure,"'t__Disc_per,8__' = '125.055000' condition = 'at channel 0'",-1
shut_off.log,UVM,UVM_INFO,52783.136486,sim:measure,"'t__Disc_per,8__' = '125.056000' condition = 'at channel 1'",-1
shut_off.log,UVM,UVM_INFO,52823.483174,sim:measure,'DSI_ENABLE' status = PASS,-1
shut_off.log,UVM,UVM_INFO,52932.163174,sim:measure,'DSI_ENABLE' status = PASS,-1
shut_off.log,UVM,UVM_INFO,52936.003174,sim:measure,'DSI_STAT' status = PASS,-1
shut_off.log,UVM,UVM_INFO,52939.843174,sim:measure,'DSI_IRQ_STAT' status = PASS,-1
shut_off.log,UVM,UVM_INFO,52943.683174,sim:measure,'DSI_STAT' status = PASS,-1
shut_off.log,UVM,UVM_INFO,52947.523174,sim:measure,'DSI_IRQ_STAT' status = PASS,-1
shut_off.log,UVM,UVM_INFO,53447.523174,spec_CRM_command_seq,spec_CRM_command_seq sequence starting,-1
shut_off.log,UVM,UVM_INFO,53447.524174,sim:description:2,**CRM Command Sequence(Equal commands),-1
shut_off.log,UVM,UVM_INFO,54574.404174,sim:description:2,**abort Discovery Mode after slave number 9 using DSI_ENABLE register,-1
shut_off.log,UVM,UVM_INFO,54683.458034,sim:measure,"'t__Disc_dly_valid,8__' = '71.022000' condition = 'at channel 0'",-1
shut_off.log,UVM,UVM_INFO,54691.53405,sim:measure,"'t__Disc_dly_valid,8__' = '78.363000' condition = 'at channel 1'",-1
shut_off.log,UVM,UVM_INFO,54725.136505,sim:measure,"'t__Disc_per,8__' = '124.944000' condition = 'at channel 0'",-1
shut_off.log,UVM,UVM_INFO,54727.136486,sim:measure,"'t__Disc_per,8__' = '124.945000' condition = 'at channel 1'",-1
shut_off.log,UVM,UVM_INFO,54804.529486,sim:measure,"'t__Disc_dly_valid,8__' = '66.712000' condition = 'at channel 1'",-1
shut_off.log,UVM,UVM_INFO,54812.750505,sim:measure,"'t__Disc_dly_valid,8__' = '76.360000' condition = 'at channel 0'",-1
shut_off.log,UVM,UVM_INFO,54850.192087,sim:measure,"'t__Disc_per,8__' = '125.056000' condition = 'at channel 0'",-1
shut_off.log,UVM,UVM_INFO,54852.192034,sim:measure,"'t__Disc_per,8__' = '125.055000' condition = 'at channel 1'",-1
shut_off.log,UVM,UVM_INFO,54931.395087,sim:measure,"'t__Disc_dly_valid,8__' = '68.407000' condition = 'at channel 0'",-1
shut_off.log,UVM,UVM_INFO,54936.725034,sim:measure,"'t__Disc_dly_valid,8__' = '71.898000' condition = 'at channel 1'",-1
shut_off.log,UVM,UVM_INFO,54975.247638,sim:measure,"'t__Disc_per,8__' = '125.056000' condition = 'at channel 0'",-1
shut_off.log,UVM,UVM_INFO,54977.247613,sim:measure,"'t__Disc_per,8__' = '125.056000' condition = 'at channel 1'",-1
shut_off.log,UVM,UVM_INFO,55056.348638,sim:measure,"'t__Disc_dly_valid,8__' = '68.834000' condition = 'at channel 0'",-1
shut_off.log,UVM,UVM_INFO,55057.325613,sim:measure,"'t__Disc_dly_valid,8__' = '68.156000' condition = 'at channel 1'",-1
shut_off.log,UVM,UVM_INFO,55100.303186,sim:measure,"'t__Disc_per,8__' = '125.055000' condition = 'at channel 0'",-1
shut_off.log,UVM,UVM_INFO,55102.303195,sim:measure,"'t__Disc_per,8__' = '125.055000' condition = 'at channel 1'",-1
shut_off.log,UVM,UVM_INFO,55185.679186,sim:measure,"'t__Disc_dly_valid,8__' = '73.845000' condition = 'at channel 0'",-1
shut_off.log,UVM,UVM_INFO,55194.668195,sim:measure,"'t__Disc_dly_valid,8__' = '79.408000' condition = 'at channel 1'",-1
shut_off.log,UVM,UVM_INFO,55225.358734,sim:measure,"'t__Disc_per,8__' = '125.056000' condition = 'at channel 0'",-1
shut_off.log,UVM,UVM_INFO,55227.35875,sim:measure,"'t__Disc_per,8__' = '125.056000' condition = 'at channel 1'",-1
shut_off.log,UVM,UVM_INFO,55313.28575,sim:measure,"'t__Disc_dly_valid,8__' = '73.384000' condition = 'at channel 1'",-1
shut_off.log,UVM,UVM_INFO,55314.901734,sim:measure,"'t__Disc_dly_valid,8__' = '77.207000' condition = 'at channel 0'",-1
shut_off.log,UVM,UVM_INFO,55350.414282,sim:measure,"'t__Disc_per,8__' = '125.055000' condition = 'at channel 0'",-1
shut_off.log,UVM,UVM_INFO,55352.414298,sim:measure,"'t__Disc_per,8__' = '125.055000' condition = 'at channel 1'",-1
shut_off.log,UVM,UVM_INFO,55433.108282,sim:measure,"'t__Disc_dly_valid,8__' = '71.899000' condition = 'at channel 0'",-1
shut_off.log,UVM,UVM_INFO,55441.923298,sim:measure,"'t__Disc_dly_valid,8__' = '76.529000' condition = 'at channel 1'",-1
shut_off.log,UVM,UVM_INFO,55475.46983,sim:measure,"'t__Disc_per,8__' = '125.056000' condition = 'at channel 0'",-1
shut_off.log,UVM,UVM_INFO,55477.469846,sim:measure,"'t__Disc_per,8__' = '125.056000' condition = 'at channel 1'",-1
shut_off.log,UVM,UVM_INFO,55557.958846,sim:measure,"'t__Disc_dly_valid,8__' = '68.912000' condition = 'at channel 1'",-1
shut_off.log,UVM,UVM_INFO,55561.24083,sim:measure,"'t__Disc_dly_valid,8__' = '74.999000' condition = 'at channel 0'",-1
shut_off.log,UVM,UVM_INFO,55600.525378,sim:measure,"'t__Disc_per,8__' = '125.055000' condition = 'at channel 0'",-1
shut_off.log,UVM,UVM_INFO,55602.525394,sim:measure,"'t__Disc_per,8__' = '125.055000' condition = 'at channel 1'",-1
shut_off.log,UVM,UVM_INFO,55683.231378,sim:measure,"'t__Disc_dly_valid,8__' = '70.876000' condition = 'at channel 0'",-1
shut_off.log,UVM,UVM_INFO,55683.461394,sim:measure,"'t__Disc_dly_valid,8__' = '68.876000' condition = 'at channel 1'",-1
shut_off.log,UVM,UVM_INFO,55725.580926,sim:measure,"'t__Disc_per,8__' = '125.056000' condition = 'at channel 0'",-1
shut_off.log,UVM,UVM_INFO,55727.580942,sim:measure,"'t__Disc_per,8__' = '125.056000' condition = 'at channel 1'",-1
shut_off.log,UVM,UVM_INFO,55767.87205,sim:measure,'DSI_ENABLE' status = PASS,-1
shut_off.log,UVM,UVM_INFO,55876.55205,sim:measure,'DSI_ENABLE' status = PASS,-1
shut_off.log,UVM,UVM_INFO,55880.39205,sim:measure,'DSI_STAT' status = PASS,-1
shut_off.log,UVM,UVM_INFO,55884.23205,sim:measure,'DSI_IRQ_STAT' status = PASS,-1
shut_off.log,UVM,UVM_INFO,55888.07205,sim:measure,'DSI_STAT' status = PASS,-1
shut_off.log,UVM,UVM_INFO,55891.91205,sim:measure,'DSI_IRQ_STAT' status = PASS,-1
shut_off.log,UVM,UVM_INFO,56391.91205,spec_CRM_command_seq,spec_CRM_command_seq sequence starting,-1
shut_off.log,UVM,UVM_INFO,56391.91305,sim:description:2,**CRM Command Sequence(Equal commands),-1
shut_off.log,UVM,UVM_INFO,57518.79305,sim:description:2,**abort Discovery Mode after slave number 13 using DSI_ENABLE register,-1
shut_off.log,UVM,UVM_INFO,57627.844934,sim:measure,"'t__Disc_dly_valid,8__' = '71.480000' condition = 'at channel 0'",-1
shut_off.log,UVM,UVM_INFO,57635.36595,sim:measure,"'t__Disc_dly_valid,8__' = '76.771000' condition = 'at channel 1'",-1
shut_off.log,UVM,UVM_INFO,57669.580926,sim:measure,"'t__Disc_per,8__' = '125.000000' condition = 'at channel 0'",-1
shut_off.log,UVM,UVM_INFO,57671.580942,sim:measure,"'t__Disc_per,8__' = '125.000000' condition = 'at channel 1'",-1
shut_off.log,UVM,UVM_INFO,57754.385926,sim:measure,"'t__Disc_dly_valid,8__' = '71.894000' condition = 'at channel 0'",-1
shut_off.log,UVM,UVM_INFO,57755.506942,sim:measure,"'t__Disc_dly_valid,8__' = '73.200000' condition = 'at channel 1'",-1
shut_off.log,UVM,UVM_INFO,57794.636474,sim:measure,"'t__Disc_per,8__' = '125.055000' condition = 'at channel 0'",-1
shut_off.log,UVM,UVM_INFO,57796.63649,sim:measure,"'t__Disc_per,8__' = '125.056000' condition = 'at channel 1'",-1
shut_off.log,UVM,UVM_INFO,57882.062474,sim:measure,"'t__Disc_dly_valid,8__' = '75.320000' condition = 'at channel 0'",-1
shut_off.log,UVM,UVM_INFO,57886.43049,sim:measure,"'t__Disc_dly_valid,8__' = '76.882000' condition = 'at channel 1'",-1
shut_off.log,UVM,UVM_INFO,57919.692037,sim:measure,"'t__Disc_per,8__' = '125.056000' condition = 'at channel 0'",-1
shut_off.log,UVM,UVM_INFO,57921.692038,sim:measure,"'t__Disc_per,8__' = '125.055000' condition = 'at channel 1'",-1
shut_off.log,UVM,UVM_INFO,57999.494037,sim:measure,"'t__Disc_dly_valid,8__' = '68.064000' condition = 'at channel 0'",-1
shut_off.log,UVM,UVM_INFO,58013.248038,sim:measure,"'t__Disc_dly_valid,8__' = '78.622000' condition = 'at channel 1'",-1
shut_off.log,UVM,UVM_INFO,58044.747619,sim:measure,"'t__Disc_per,8__' = '125.056000' condition = 'at channel 0'",-1
shut_off.log,UVM,UVM_INFO,58046.747586,sim:measure,"'t__Disc_per,8__' = '125.056000' condition = 'at channel 1'",-1
shut_off.log,UVM,UVM_INFO,58125.751586,sim:measure,"'t__Disc_dly_valid,8__' = '67.404000' condition = 'at channel 1'",-1
shut_off.log,UVM,UVM_INFO,58126.391619,sim:measure,"'t__Disc_dly_valid,8__' = '69.676000' condition = 'at channel 0'",-1
shut_off.log,UVM,UVM_INFO,58169.80319,sim:measure,"'t__Disc_per,8__' = '125.055000' condition = 'at channel 0'",-1
shut_off.log,UVM,UVM_INFO,58171.803145,sim:measure,"'t__Disc_per,8__' = '125.055000' condition = 'at channel 1'",-1
shut_off.log,UVM,UVM_INFO,58251.65019,sim:measure,"'t__Disc_dly_valid,8__' = '70.270000' condition = 'at channel 0'",-1
shut_off.log,UVM,UVM_INFO,58253.989145,sim:measure,"'t__Disc_dly_valid,8__' = '70.931000' condition = 'at channel 1'",-1
shut_off.log,UVM,UVM_INFO,58294.858738,sim:measure,"'t__Disc_per,8__' = '125.056000' condition = 'at channel 0'",-1
shut_off.log,UVM,UVM_INFO,58296.858727,sim:measure,"'t__Disc_per,8__' = '125.056000' condition = 'at channel 1'",-1
shut_off.log,UVM,UVM_INFO,58379.384727,sim:measure,"'t__Disc_dly_valid,8__' = '71.018000' condition = 'at channel 1'",-1
shut_off.log,UVM,UVM_INFO,58386.333738,sim:measure,"'t__Disc_dly_valid,8__' = '78.541000' condition = 'at channel 0'",-1
shut_off.log,UVM,UVM_INFO,58419.914286,sim:measure,"'t__Disc_per,8__' = '125.055000' condition = 'at channel 0'",-1
shut_off.log,UVM,UVM_INFO,58421.914302,sim:measure,"'t__Disc_per,8__' = '125.055000' condition = 'at channel 1'",-1
shut_off.log,UVM,UVM_INFO,58504.618302,sim:measure,"'t__Disc_dly_valid,8__' = '71.288000' condition = 'at channel 1'",-1
shut_off.log,UVM,UVM_INFO,58507.312286,sim:measure,"'t__Disc_dly_valid,8__' = '74.625000' condition = 'at channel 0'",-1
shut_off.log,UVM,UVM_INFO,58544.969834,sim:measure,"'t__Disc_per,8__' = '125.056000' condition = 'at channel 0'",-1
shut_off.log,UVM,UVM_INFO,58546.96985,sim:measure,"'t__Disc_per,8__' = '125.056000' condition = 'at channel 1'",-1
shut_off.log,UVM,UVM_INFO,58635.712834,sim:measure,"'t__Disc_dly_valid,8__' = '78.177000' condition = 'at channel 0'",-1
shut_off.log,UVM,UVM_INFO,58637.18485,sim:measure,"'t__Disc_dly_valid,8__' = '78.431000' condition = 'at channel 1'",-1
shut_off.log,UVM,UVM_INFO,58670.025382,sim:measure,"'t__Disc_per,8__' = '125.055000' condition = 'at channel 0'",-1
shut_off.log,UVM,UVM_INFO,58672.025398,sim:measure,"'t__Disc_per,8__' = '125.055000' condition = 'at channel 1'",-1
shut_off.log,UVM,UVM_INFO,58754.341398,sim:measure,"'t__Disc_dly_valid,8__' = '70.187000' condition = 'at channel 1'",-1
shut_off.log,UVM,UVM_INFO,58755.717382,sim:measure,"'t__Disc_dly_valid,8__' = '73.517000' condition = 'at channel 0'",-1
shut_off.log,UVM,UVM_INFO,58795.08093,sim:measure,"'t__Disc_per,8__' = '125.056000' condition = 'at channel 0'",-1
shut_off.log,UVM,UVM_INFO,58797.080946,sim:measure,"'t__Disc_per,8__' = '125.056000' condition = 'at channel 1'",-1
shut_off.log,UVM,UVM_INFO,58885.78593,sim:measure,"'t__Disc_dly_valid,8__' = '78.714000' condition = 'at channel 0'",-1
shut_off.log,UVM,UVM_INFO,58888.103946,sim:measure,"'t__Disc_dly_valid,8__' = '78.779000' condition = 'at channel 1'",-1
shut_off.log,UVM,UVM_INFO,58920.136478,sim:measure,"'t__Disc_per,8__' = '125.055000' condition = 'at channel 0'",-1
shut_off.log,UVM,UVM_INFO,58922.136494,sim:measure,"'t__Disc_per,8__' = '125.056000' condition = 'at channel 1'",-1
shut_off.log,UVM,UVM_INFO,59004.249478,sim:measure,"'t__Disc_dly_valid,8__' = '73.203000' condition = 'at channel 0'",-1
shut_off.log,UVM,UVM_INFO,59010.864494,sim:measure,"'t__Disc_dly_valid,8__' = '76.368000' condition = 'at channel 1'",-1
shut_off.log,UVM,UVM_INFO,59045.192059,sim:measure,"'t__Disc_per,8__' = '125.056000' condition = 'at channel 0'",-1
shut_off.log,UVM,UVM_INFO,59047.192042,sim:measure,"'t__Disc_per,8__' = '125.055000' condition = 'at channel 1'",-1
shut_off.log,UVM,UVM_INFO,59130.608059,sim:measure,"'t__Disc_dly_valid,8__' = '74.000000' condition = 'at channel 0'",-1
shut_off.log,UVM,UVM_INFO,59135.923042,sim:measure,"'t__Disc_dly_valid,8__' = '76.326000' condition = 'at channel 1'",-1
shut_off.log,UVM,UVM_INFO,59170.247641,sim:measure,"'t__Disc_per,8__' = '125.056000' condition = 'at channel 0'",-1
shut_off.log,UVM,UVM_INFO,59172.24759,sim:measure,"'t__Disc_per,8__' = '125.056000' condition = 'at channel 1'",-1
shut_off.log,UVM,UVM_INFO,59212.26095,sim:measure,'DSI_ENABLE' status = PASS,-1
shut_off.log,UVM,UVM_INFO,59320.94095,sim:measure,'DSI_ENABLE' status = PASS,-1
shut_off.log,UVM,UVM_INFO,59324.78095,sim:measure,'DSI_STAT' status = PASS,-1
shut_off.log,UVM,UVM_INFO,59328.62095,sim:measure,'DSI_IRQ_STAT' status = PASS,-1
shut_off.log,UVM,UVM_INFO,59332.46095,sim:measure,'DSI_STAT' status = PASS,-1
shut_off.log,UVM,UVM_INFO,59336.30095,sim:measure,'DSI_IRQ_STAT' status = PASS,-1
shut_off.log,UVM,UVM_INFO,59836.30095,spec_CRM_command_seq,spec_CRM_command_seq sequence starting,-1
shut_off.log,UVM,UVM_INFO,59836.30195,sim:description:2,**CRM Command Sequence(Equal commands),-1
shut_off.log,UVM,UVM_INFO,60963.18195,sim:description:2,**abort Discovery Mode after slave number 10 using DSI_ENABLE register,-1
